,userId,movieId,tag,timestamp
301627,20376,91808,lesbian,1561159045
302737,20592,109487,sci-fi,1433145229
302850,20602,72011,George Clooney,1378572377
302851,20602,72011,Nudity (Rear),1378572361
302952,20692,109487,space travel,1421452920
302953,20692,109487,time travel,1421452920
302954,20692,109487,twisted,1421452920
304570,21002,66097,alternate universe,1246207064
304571,21002,66097,animation,1246207068
304572,21002,66097,based on a book,1246207045
304573,21002,66097,gothic,1246207061
304574,21002,66097,Neil Gaiman,1246207053
304575,21002,66097,Surreal,1246207056
304623,21002,71535,Bill Murray,1260542226
304624,21002,71535,post-apocalyptic,1260542229
304868,21002,134368,melissa mccarthy,1434054700
304927,21007,109487,good science,1544770983
304928,21007,109487,space,1544770997
304929,21007,109487,thought-provoking,1544770987
316810,21096,47423,addiction,1250659964
316811,21096,47423,drugs,1245048893
316812,21096,47423,urban,1250659964
317795,21096,55272,gangsters,1248076739
317796,21096,55272,New York City,1245497251
317797,21096,55272,nightclub,1245497203
317798,21096,55272,police,1197338178
317799,21096,55272,siblings,1245539562
317872,21096,55820,1980s,1297343271
317873,21096,55820,based on a book,1297343267
317874,21096,55820,brutal,1314258742
317875,21096,55820,Cormac McCarthy,1382405939
317876,21096,55820,imdb top 250,1212115858
317877,21096,55820,insanity,1297343304
317878,21096,55820,overrated,1385915888
317879,21096,55820,serial killer,1297343218
317880,21096,55820,slow,1387280834
317881,21096,55820,Texas,1297343202
318210,21096,58783,nudity (topless),1400279931
318298,21096,59220,India,1286300910
319040,21096,66097,alternate reality,1317279461
319041,21096,66097,based on a book,1317279474
319042,21096,66097,claymation,1245734454
319043,21096,66097,fairy tale,1317279487
319044,21096,66097,Neil Gaiman,1245734451
319045,21096,66097,surreal,1317279445
319046,21096,66097,talking animals,1317279574
319047,21096,66097,whimsical,1317279453
319929,21096,71535,directorial debut,1360055028
319930,21096,71535,guns,1348662191
319931,21096,71535,IMDB Top 250,1255917960
319932,21096,71535,overrated,1406713412
319933,21096,71535,post-apocalyptic,1348662162
319934,21096,71535,road trip,1348662165
319935,21096,71535,zombies,1254825459
320002,21096,72011,based on a book,1256840258
320128,21096,72947,bad soundtrack,1422330795
320129,21096,72947,Christmas,1422329919
320130,21096,72947,coming out,1422330023
320131,21096,72947,queer,1422329915
320387,21096,75813,drugs,1422366568
320388,21096,75813,marijuana,1422366570
320389,21096,75813,multiple roles,1422366563
320390,21096,75813,philosophy,1422366572
320391,21096,75813,siblings,1422366573
320392,21096,75813,twins,1422366565
320550,21096,78039,marriage,1277557235
320551,21096,78039,nudity (topless),1400282156
320552,21096,78039,small town,1296003836
320553,21096,78088,buried alive,1275558701
320554,21096,78088,Iraq,1275558701
320555,21096,78088,Middle East,1275558701
320813,21096,80831,based on a book,1286222668
320814,21096,80831,remake,1286148841
320815,21096,80831,serial killer,1315881691
320816,21096,80831,vampires,1292029455
320898,21096,81711,Halloween,1289897777
320899,21096,81711,made for TV,1289897777
321155,21096,85510,asylum,1325588500
321184,21096,86298,birds,1326332178
321185,21096,86298,Brazil,1327307768
321186,21096,86298,Latin America,1327307768
321187,21096,86298,Rio de Janeiro,1327307768
321188,21096,86298,South America,1327307768
321189,21096,86298,talking animals,1326332168
321541,21096,90249,audience intelligence underestimated,1401436847
321542,21096,90249,boxing,1392819888
321543,21096,90249,robots,1318444219
321544,21096,90249,sports,1392819885
321597,21096,90474,journalism,1319439290
321598,21096,90474,nudity (full frontal),1407112926
321771,21096,91808,lesbian,1324387873
321772,21096,91808,New York City,1324387873
321773,21096,91808,queer,1324387873
322025,21096,95058,based on a book,1340770577
322026,21096,95058,New York City,1340770577
322027,21096,95058,nudity (full frontal),1400285693
322426,21096,99007,based on a book,1370578463
322427,21096,99007,post-apocalyptic,1409515098
322428,21096,99007,zombies,1363310571
322701,21096,101973,ensemble cast,1396489304
322702,21096,101973,multiple storylines,1396488356
322703,21096,101973,nudity (topless),1400280140
322704,21096,101973,revenge,1396489129
322705,21096,101973,suicide,1396488713
322974,21096,104155,revenge,1376307218
323553,21096,109487,black hole,1422451329
323554,21096,109487,long,1422451331
323555,21096,109487,space,1422451334
323556,21096,109487,time travel,1422451336
323557,21096,109487,wormhole,1422451326
323694,21096,110718,nudity (topless),1406946638
323754,21096,111443,entrepreneurs,1407377731
323755,21096,111443,food,1407377722
323756,21096,111443,great soundtrack,1407377722
323757,21096,111443,latin music,1407378373
323758,21096,111443,single parents,1407377722
324074,21096,115147,based on a book,1461530150
324075,21096,115147,Nicholas Sparks,1461530150
324076,21096,115147,small town,1413520095
324117,21096,115828,Copenhagen,1415074791
324118,21096,115828,Denmark,1415074791
324119,21096,115828,nudity (topless),1415074791
324152,21096,116977,buddy movie,1420197670
324153,21096,116977,infantile,1420197670
324312,21096,122890,video game adaptation,1464264815
324580,21096,132796,earthquake,1430257709
324581,21096,132796,natural disaster,1430257708
324655,21096,133867,high school,1436811006
324669,21096,134368,espionage,1436810986
324674,21096,134521,Brazil,1433394320
324675,21096,134521,Latin America,1433394332
324676,21096,134521,Rio de Janeiro,1433394320
324677,21096,134521,South America,1433394331
325590,21314,109487,dystopia,1428863770
325591,21314,109487,science,1428863770
325592,21314,109487,scifi,1428863770
325799,21345,109487,bad dialogue,1541989587
325800,21345,109487,plot holes,1541989585
325860,21345,192283,romantic comedy,1542047831
325973,21483,109487,good science,1442425410
325974,21483,109487,plot holes,1442425426
325975,21483,109487,relativity,1442425395
325976,21483,109487,sci-fi,1442425390
325977,21483,109487,space travel,1442425416
326402,21529,162578,boring,1503372494
326403,21529,162578,Cheesy,1503372470
326404,21529,162578,Childish,1503372491
326405,21529,162578,cliché,1503372495
326406,21529,162578,cultural appropriation,1503372462
326407,21529,162578,heterosexual,1503372489
326408,21529,162578,missed opportunity,1503372442
326409,21529,162578,no ending,1503372440
326410,21529,162578,not much story,1503372485
326411,21529,162578,predictable,1503372443
326623,21640,109487,artificial intelligence,1436271390
326624,21640,109487,black hole,1436271422
326625,21640,109487,plot holes,1436271413
326626,21640,109487,time travel,1436271376
326948,21655,55820,Cormac McCarthy,1439654861
326949,21655,55820,slow paced,1439654866
326950,21655,55820,tension,1439654870
327173,21679,109487,time travel,1493487588
327363,21737,72011,business trip,1530378140
327364,21737,72011,family,1530378148
327365,21737,72011,work life balance,1530378166
327966,21886,55820,atmospheric,1531334157
327967,21886,55820,brutal,1531334106
327968,21886,55820,crime,1531334087
327969,21886,55820,dark,1531334113
327970,21886,55820,great acting,1531334150
327971,21886,55820,hitman,1531334094
327972,21886,55820,insanity,1531334129
327973,21886,55820,Intelligent,1531334124
327974,21886,55820,realistic,1531334121
327975,21886,55820,serial killer,1531334131
327976,21886,55820,suspense,1531334111
327977,21886,55820,tension,1531334103
327978,21886,55820,Texas,1531334097
327979,21886,55820,thriller,1531334108
327980,21886,55820,violent,1531334090
328084,21886,72011,airplane,1453109058
328085,21886,72011,airport,1453109046
328086,21886,72011,business,1453109070
328087,21886,72011,George Clooney,1453109120
328088,21886,72011,love story,1453109092
328089,21886,72011,self discovery,1453109089
328090,21886,72011,thoughtful,1453109062
328091,21886,72011,travel,1453109067
328092,21886,72011,witty,1453109171
328278,21886,109487,good science,1433269044
328279,21886,109487,long,1433269059
328280,21886,109487,physics,1433269018
328281,21886,109487,sci-fi,1433269003
328282,21886,109487,time travel,1433269035
328283,21886,109487,time-travel,1433269014
328345,21886,134368,comdey,1434089641
328920,22073,109487,artificial intelligence,1472675821
328921,22073,109487,bad dialogue,1472675811
328922,22073,109487,black hole,1472675830
328923,22073,109487,good science,1472675807
328924,22073,109487,interesting ideea,1472675803
328925,22073,109487,philosophical issues,1472675833
328926,22073,109487,physics,1472675792
328927,22073,109487,relativity,1472675797
328928,22073,109487,sci-fi,1472675787
328929,22073,109487,science fiction,1472675799
328930,22073,109487,space,1472675805
328931,22073,109487,space exploration,1472675839
328932,22073,109487,space travel,1472675794
328933,22073,109487,thought-provoking,1472675823
328934,22073,109487,time-travel,1472675828
329396,22199,109487,Masterpiece,1490407543
331072,22392,109487,ambitious,1560681451
331073,22392,109487,astronomy,1560681457
331074,22392,109487,beautiful,1560681552
331075,22392,109487,black hole,1560681434
331076,22392,109487,end of the world,1560681461
331077,22392,109487,epic,1560681443
331078,22392,109487,good science,1560681421
331079,22392,109487,Hans Zimmer,1560681436
331080,22392,109487,interesting ideea,1560681445
331081,22392,109487,Matthew McConaughey,1560681432
331082,22392,109487,philosophical issues,1560681423
331083,22392,109487,science,1560681551
331084,22392,109487,sentimental,1560681439
331085,22392,109487,sounds,1560681447
331086,22392,109487,space,1560681410
331087,22392,109487,space exploration,1560681449
331088,22392,109487,space travel,1560681425
331089,22392,109487,suspense,1560681555
331090,22392,109487,thought-provoking,1560681412
331091,22392,109487,time travel,1560681414
331092,22392,109487,twist ending,1560681455
331093,22392,109487,visually appealing,1560681430
331094,22392,109487,wormhole,1560681428
331399,22638,85510,Cinematography,1376862834
331400,22638,85510,stylized,1376862823
331401,22638,85510,Surreal,1376862826
331402,22638,85510,thin story,1376862899
331403,22638,85510,visually stunning,1376862828
331605,22655,55820,drama,1313075751
331622,22655,72011,drama,1313075946
331801,22774,109487,plot holes,1436976246
331802,22774,109487,space travel,1436974073
331803,22774,109487,time dilation,1436974073
331804,22774,109487,time paradox,1436974073
331820,22774,134368,boring,1453890895
331821,22774,134368,penis,1453890872
331822,22774,134368,vulgarity,1453890843
334151,22854,99007,cured by love/hope,1374112072
334152,22854,99007,self-aware,1374112127
334153,22854,99007,sweet,1374112109
335073,23188,109487,good science,1431003236
335074,23188,109487,philosophical issues,1431003256
337374,23759,192283,Asian,1537148112
337375,23759,192283,Awkwafina,1537148171
337376,23759,192283,China,1537072331
337377,23759,192283,Cinderella,1537068259
337378,23759,192283,Culture clash,1537072194
337379,23759,192283,Drama,1537072244
337380,23759,192283,Fashion,1537072459
337381,23759,192283,Materialism,1537068282
337382,23759,192283,romantic comedy,1537068253
337383,23759,192283,romcom,1537148091
337384,23759,192283,Seen 2018,1537068291
337385,23759,192283,wealth,1537148093
337386,23759,192283,Wedding,1537072170
337712,23803,134368,comedy,1440019130
337799,23903,71535,Emma Stone,1442094084
337800,23903,71535,zombies,1442094086
337933,23944,85510,insanity,1463615821
337934,23944,85510,Surreal,1463615817
337949,23944,99007,based on a book,1463615414
337950,23944,99007,comedic horror,1463615440
337951,23944,99007,Nicholas Hoult,1463615423
337952,23944,99007,post-apocalyptic,1463615451
337953,23944,99007,Well Plotted,1463615427
339966,24894,96832,disturbing,1362097002
339967,24894,96832,genius,1362097007
339968,24894,96832,mindfuck,1362097008
339969,24894,96832,surreal,1362097017
340073,24953,99007,comedy,1433154792
340074,24953,99007,romance,1433154792
340075,24953,99007,zombies,1433154792
340245,24969,47423,R,1162928986
340317,24969,55820,R,1199837163
340346,24969,72011,R,1344887844
340867,25240,78039,emotional,1362023410
340868,25240,78039,realism,1362023403
340869,25240,78039,thought provoking,1362023402
340964,25259,80831,remake of a swedish film,1300009098
341343,25300,109487,good science,1518918010
341344,25300,109487,interesting ideea,1518918022
341345,25300,109487,philosophical issues,1518918014
341346,25300,109487,physics,1518918036
341347,25300,109487,plot holes,1518918027
341348,25300,109487,thought-provoking,1518918003
341518,25395,134368,action,1534441136
341519,25395,134368,brutal,1534441131
341520,25395,134368,comedy,1534441133
341521,25395,134368,vulgarity,1534441145
342664,25512,66097,alternate reality,1278870127
342665,25512,66097,alternate universe,1278870129
342666,25512,66097,based on a book,1278870120
342667,25512,66097,claymation,1278870156
342668,25512,66097,Dakota Fanning,1278870145
342669,25512,66097,dark,1278870136
342670,25512,66097,gothic,1278870135
342671,25512,66097,Parallels worlds,1278870253
342672,25512,66097,slow,1278870248
342673,25512,66097,stop motion,1278870140
342674,25512,66097,Surreal,1278870142
342817,25512,74154,Kristen Bell,1448145560
343046,25513,101973,depressing,1527227564
343047,25513,101973,Harsh,1527227604
343048,25513,101973,online relationships,1527227542
343152,25543,78088,gripping,1406235263
343153,25543,78088,tense,1406235249
343945,25652,71535,clever,1490051765
343946,25652,71535,dark comedy,1490051757
343947,25652,71535,Jesse Eisenberg,1490051761
343948,25652,71535,stylized violence,1490051768
344115,25652,115828,Copenhagen,1521869064
344116,25652,115828,Denmark,1521869062
344117,25652,115828,nudity,1521869057
344118,25652,115828,nudity (topless),1521869055
344271,25652,160954,dare,1492703379
344272,25652,160954,emma roberts,1492703347
344273,25652,160954,lighting,1492703378
344274,25652,160954,technology,1492703354
344349,25652,165643,gay,1567727220
344689,25677,55820,Oscar Nominee: Best Picture,1456159260
344690,25677,55820,Oscar Winner: Best Picture,1456654234
344706,25677,72011,Oscar Nominee: Best Picture,1456074098
344953,25728,55820,coen brothers,1291262045
344954,25728,55820,great acting,1291262048
344955,25728,55820,Javier Bardem,1291262074
344996,25728,78088,buried alive,1290841897
344997,25728,78088,Ryan Reynolds,1290841878
345182,25740,109487,artificial intelligence,1544376472
345183,25740,109487,end of the world,1544376479
345184,25740,109487,far too long,1544376485
345185,25740,109487,good science,1544376509
345186,25740,109487,love,1544376513
345187,25740,109487,philosophical issues,1544376453
345188,25740,109487,sentimental,1544376530
345189,25740,109487,space,1544376455
345780,25791,109487,ambitious,1415394009
345781,25791,109487,bad dialogue,1415394088
345782,25791,109487,good science bad science,1415394028
345783,25791,109487,relativity,1415394022
345784,25791,109487,sentimental,1415394082
345785,25791,109487,thought-provoking,1415394047
345786,25791,109487,wormhole,1415393998
346285,25990,109487,Hans Zimmer,1568901717
346286,25990,109487,interesting ideea,1568901710
346287,25990,109487,twist ending,1568901702
346288,25990,109487,visually appealing,1568901697
346611,26054,66097,alternate universe,1250825403
346612,26054,66097,animation,1250825422
346613,26054,66097,Dakota Fanning,1250825415
346614,26054,66097,stop motion,1250825409
346622,26054,71535,Bill Murray,1289269197
346623,26054,71535,post-apocalyptic,1289269194
346624,26054,71535,Woody Harrelson,1289269192
346625,26054,71535,zombies,1289269200
347626,26509,55272,'The Other Movie Did It's Job...This Must Be The Wrong Movie',1192489069
347631,26509,55820,'Heads Or Tails...Call It',1196503294
347727,26549,109487,bad science,1427624912
347728,26549,109487,cliché finale,1427625212
347729,26549,109487,relativity,1427624940
347730,26549,109487,sci-fi,1427624844
347731,26549,109487,sounds,1427625220
347732,26549,109487,space,1427624875
347733,26549,109487,spectacle,1427625231
347899,26553,55820,ambiguous ending,1241009824
347900,26553,55820,coen brothers,1241009809
347901,26553,55820,great acting,1241009812
347902,26553,55820,I Don't Get It,1241009797
347903,26553,55820,imdb top 250,1241009837
347904,26553,55820,Javier Bardem,1241009817
347905,26553,55820,no ending,1241009819
347906,26553,55820,overrated,1241009821
347907,26553,55820,Tommy Lee Jones,1241009801
347908,26553,55820,twist ending,1241009805
347909,26553,55820,violent,1241009804
348660,26621,86298,adventure,1487894124
348661,26621,86298,animation,1487894119
348662,26621,86298,Comedy,1487894128
348663,26621,86298,music,1487894130
348664,26621,86298,Rio de Janeiro,1487894122
348665,26621,86298,talking animals,1487894121
348833,26621,109487,ambitious,1487892374
348834,26621,109487,Anne Hathaway,1487892338
348835,26621,109487,artificial intelligence,1487892331
348836,26621,109487,atmosphere,1487892401
348837,26621,109487,beautiful,1487892413
348838,26621,109487,black hole,1487892347
348839,26621,109487,Christopher Nolan,1487892321
348840,26621,109487,end of the world,1487892409
348841,26621,109487,epic,1487892376
348842,26621,109487,exploration,1487892393
348843,26621,109487,good science,1487892339
348844,26621,109487,Hans Zimmer,1487892353
348845,26621,109487,love,1487892378
348846,26621,109487,Michael Caine,1487892381
348847,26621,109487,Murphy's Law,1487892389
348848,26621,109487,philosophical issues,1487892344
348849,26621,109487,physics,1487892329
348850,26621,109487,relativity,1487892326
348851,26621,109487,sci-fi,1487892314
348852,26621,109487,science fiction,1487892332
348853,26621,109487,sentimental,1487892352
348854,26621,109487,space,1487892316
348855,26621,109487,space exploration,1487892368
348856,26621,109487,space travel,1487892346
348857,26621,109487,suspense,1487892385
348858,26621,109487,thought-provoking,1487892323
348859,26621,109487,time travel,1487892328
348860,26621,109487,time-travel,1487892318
348861,26621,109487,twist ending,1487892370
348862,26621,109487,visually appealing,1487892349
348863,26621,109487,wormhole,1487892341
349080,26676,66097,Animation,1264868226
349081,26676,66097,Claymation,1264868239
349082,26676,66097,Fairy Tale,1264868231
349083,26676,66097,Gothic,1264868222
349841,26872,55820,tediously long,1235278065
349987,26928,109487,space,1435216243
349988,26928,109487,time-travel,1435216237
350401,26993,109487,time-travel,1455343645
350471,27035,109487,artificial intelligence,1443311089
350472,27035,109487,sci-fi,1443311083
351158,27266,66097,Watched,1417850969
351165,27266,71535,Watched,1417847076
351179,27266,85510,Watched,1418076797
351180,27266,86298,Watched,1417737557
352088,27787,183619,Heist,1525451652
352394,27895,111443,John Favreau,1437469279
352521,28068,72011,loneliness,1322783317
353215,28270,47423,Addiction,1524362684
353216,28270,47423,Bechdel Test:Pass,1524362697
353257,28270,72011,loneliness,1524273985
353617,28441,109487,interesting ideea,1479140689
353618,28441,109487,space,1479140695
353619,28441,109487,time travel,1479140682
353620,28441,109487,time-travel,1479140677
354262,28493,71535,Bill Murray,1399692999
354263,28493,71535,funny,1399693008
354264,28493,71535,Woody Harrelson,1399693001
354265,28493,71535,zombies,1399693003
354266,28493,72011,loneliness,1386472315
354345,28493,99007,chick flick,1399692974
354346,28493,99007,Cured by love,1399692948
354347,28493,99007,cured by love/hope,1399692945
354348,28493,99007,soundtrack,1399692967
354461,28493,162578,creepy,1489974559
354462,28493,162578,visually appealing,1489974568
354650,28527,55820,slow paced,1473140167
354889,28633,71535,classic,1565980929
354890,28633,71535,dark comedy,1565980918
354891,28633,71535,post-apocalyptic,1565980914
354892,28633,71535,zombies,1565980912
355211,28802,66097,scary,1289695184
355212,28802,66097,set,1289695210
355402,28812,134368,action,1529844535
355403,28812,134368,cia,1529844542
355404,28812,134368,comedy,1529844527
355405,28812,134368,espionage,1529844531
355406,28812,134368,spy,1529844546
356808,28826,47423,boring,1305423336
356809,28826,47423,clever lines,1305423361
356810,28826,47423,overrated,1305423340
356811,28826,47423,unrelatable,1305423347
356812,28826,47423,unresolved,1305423344
356943,28826,55820,coen brothers,1244287967
356944,28826,55820,Oscar Best Picture,1244287967
356945,28826,55820,slow pacing,1244287967
356946,28826,55820,tension,1244287967
356947,28826,55820,thriller,1244287967
357388,28826,78039,boring,1309773916
357389,28826,78039,ryan Gosling,1309773927
357390,28826,78039,slow moving plot,1309773924
357391,28826,78039,unlikeable characters,1309773920
357392,28826,78088,boring,1322831723
357393,28826,78088,predictable,1322831731
357394,28826,78088,wasted potential,1322831748
357968,28826,95058,boring,1344088814
358156,28826,101973,drama,1383655797
358157,28826,101973,emotional,1383655812
358158,28826,101973,ensemble film,1383655794
358159,28826,101973,heavyhanded,1383655808
358308,28826,109487,ambitious,1415401129
358309,28826,109487,spectacle,1415401134
358363,28826,160954,disappointing,1478085461
358742,28966,109487,visually appealing,1424505962
359009,29021,184835,Anthropomorphism,1530143993
359010,29021,184835,Family,1530143919
359011,29021,184835,Fantasy,1530143918
359012,29021,184835,music,1530143953
359013,29021,184835,ritual,1530144035
359014,29021,184835,superstition,1530144037
359151,29135,192561,bad plot,1541412080
359152,29135,192561,wolves,1541411946
359411,29181,72011,George Clooney,1339674922
359601,29258,109487,ambitious,1550978319
359602,29258,109487,artificial intelligence,1550978208
359603,29258,109487,Casey Affleck,1550978251
359604,29258,109487,Christopher Nolan,1550978254
359605,29258,109487,Deus Ex Machina Ending,1550978264
359606,29258,109487,exploration,1550978243
359607,29258,109487,Hans Zimmer,1550978287
359608,29258,109487,Matt Damon,1550978271
359609,29258,109487,physics,1550978284
359610,29258,109487,post-apocalyptic,1550978276
359611,29258,109487,sci-fi,1550978280
359612,29258,109487,space,1550978211
359613,29258,109487,space exploration,1550978292
359614,29258,109487,space travel,1550978322
359615,29258,109487,thought-provoking,1550978231
359616,29258,109487,time paradox,1550978240
359617,29258,109487,visually appealing,1550978294
359880,29301,109487,thought-provoking,1571537735
359881,29301,109487,time travel,1571537725
360220,29387,66097,dark,1373119940
360273,29406,55820,slow paced,1490394974
360274,29406,55820,suspense,1490394978
360306,29406,109487,Hans Zimmer,1542579315
360307,29406,109487,Matthew McConaughey,1542579317
360308,29406,109487,sci-fi,1542579299
360309,29406,109487,thought-provoking,1542579302
360310,29406,109487,time travel,1542579363
360311,29406,109487,visually appealing,1542579312
360868,29656,55820,coen brothers,1360338293
360869,29656,55820,Tommy Lee Jones,1360338283
360870,29656,55820,violent,1360338345
361304,29762,109487,Anne Hathaway,1418927552
361305,29762,109487,Christopher Nolan,1418927557
361306,29762,109487,father - child relationship,1418927657
361307,29762,109487,good science,1418927565
361308,29762,109487,Hans Zimmer,1418927648
361309,29762,109487,love,1418927279
361310,29762,109487,Michael Caine,1418927562
361311,29762,109487,sentimental,1418927294
361413,29770,109487,Christopher Nolan,1475014520
361414,29770,109487,physics,1475014537
362120,29799,109487,Anne Hathaway,1417650280
362121,29799,109487,Christopher Nolan,1417650277
362122,29799,109487,Matthew McConaughey,1417650285
362123,29799,109487,philosophical issues,1417650311
362124,29799,109487,sounds,1417650350
362125,29799,109487,thought-provoking,1417650322
362577,29801,111443,cooking,1477094695
362578,29801,111443,feel good movie,1477094690
362579,29801,111443,road trip,1477094687
363331,29936,71535,dark comedy,1306033217
363332,29936,71535,funny,1306033219
363333,29936,71535,horror,1306033224
363334,29936,71535,parody,1306033229
363335,29936,71535,post-apocalyptic,1306033215
363336,29936,71535,witty,1306033232
363337,29936,71535,zombies,1306033230
363876,29996,55272,drugs,1546363278
363877,29996,55272,New York City,1546363276
363878,29996,55272,nightclub,1546363280
363879,29996,55272,police,1546363274
364503,29996,192561,Alaska,1541337235
364504,29996,192561,hunter,1541337332
364505,29996,192561,murder,1541337243
364506,29996,192561,police,1541337318
364507,29996,192561,soldier,1541337294
364508,29996,192561,stand-off,1541337314
364509,29996,192561,war,1541337297
364510,29996,192561,wolves,1541337233
365294,30183,71535,emma stone,1301423563
365441,30216,55272,blu-ray,1461564966
365442,30216,55272,mine,1461561944
365467,30216,71535,blu-ray,1461565013
365468,30216,71535,mine,1461563035
365701,30216,115147,blu-ray,1559154526
365702,30216,115147,mine,1559154523
365895,30233,109487,artificial intelligence,1533568710
365896,30233,109487,Masterpiece,1533568685
365897,30233,109487,philosophical issues,1533568698
365898,30233,109487,time-travel,1533568689
365899,30233,109487,visually appealing,1533568724
365900,30233,109487,wormhole,1533568713
365920,30257,90057,madness,1337603924
365954,30278,109487,sci-fi,1436849670
365955,30278,109487,science fiction,1436849648
365956,30278,109487,time travel,1436849658
367106,30303,55820,Tommy Lee Jones,1220310455
368935,30863,71535,campy,1476566985
368936,30863,71535,clever,1476566977
368937,30863,71535,comedy,1476566969
368938,30863,71535,dark comedy,1476566961
368939,30863,71535,funny,1476566964
368940,30863,71535,parody,1476566971
368941,30863,71535,post-apocalyptic,1476566958
368942,30863,71535,witty,1476566973
368989,30863,122890,bad acting,1477839192
368990,30863,122890,beautiful animations,1528567829
368991,30863,122890,elves,1528567838
368992,30863,122890,fantasy,1477839173
368993,30863,122890,magic,1528567833
368994,30863,122890,poor storyline,1477839189
368995,30863,122890,video game adaptation,1477839186
376069,31047,90249,bad science,1498580755
376070,31047,90249,bad technology,1498580764
376071,31047,90249,childish,1498580749
376072,31047,90249,Dakota Goyo,1498580808
376073,31047,90249,Evangeline Lilly,1498580795
376074,31047,90249,predictable,1498580738
376075,31047,90249,silly plot,1498580762
376076,31047,90249,sports,1498580773
376077,31047,90249,unrealistic,1498580743
376078,31047,90249,unrealistic plot,1498580751
376079,31047,90249,Writer: Dan Gilroy,1498580719
376080,31047,90249,Writer: John Gatins,1498580721
376372,31047,101973,internet,1535856740
376373,31047,101973,masturbation,1535856748
376374,31047,101973,multiple storylines,1535856745
376375,31047,101973,online relationships,1535856736
376376,31047,101973,really heavy,1535856743
376377,31047,101973,social network,1535856750
376378,31047,101973,suicide,1535856738
376609,31047,109487,Director: Christopher Nolan,1467046453
376610,31047,109487,Writer: Christopher Nolan,1467046450
376611,31047,109487,Writer: Jonathan Nolan,1467046452
376974,31047,122490,Director: Mark Young,1494130038
376975,31047,122490,Jake Busey,1494130055
376976,31047,122490,Lew Temple,1494130023
378268,31197,66097,animation,1351742524
378269,31197,66097,claymation,1351742589
378270,31197,66097,creepy,1351742541
378271,31197,66097,dark,1351742520
378272,31197,66097,fairy tale,1351742566
378273,31197,66097,talking animals,1351742546
378274,31197,66097,Tim Burton,1351742526
378275,31197,66097,videogame like,1351742555
378276,31197,66097,visually stunning,1351742530
378803,31371,78039,ebert says,1297203726
378804,31371,78039,Ryan Gosling,1297203733
378805,31371,78039,slow moving plot,1297203714
378806,31371,78039,true to life,1297203719
378939,31390,111443,cooking,1460594879
378940,31390,111443,food,1460594877
379668,31782,109487,Anne Hathaway,1436391629
379669,31782,109487,artificial intelligence,1436391610
379670,31782,109487,Christopher Nolan,1436391560
379671,31782,109487,good science,1436391600
379672,31782,109487,Hans Zimmer,1436391665
379673,31782,109487,Matthew McConaughey,1436391594
379674,31782,109487,philosophical issues,1436391615
379675,31782,109487,physics,1436391603
379676,31782,109487,relativity,1436391585
379677,31782,109487,sci-fi,1436391587
379678,31782,109487,sentimental,1436391642
379679,31782,109487,sounds,1436391652
379680,31782,109487,space,1436391565
379681,31782,109487,thought-provoking,1436391579
379682,31782,109487,time travel,1436391631
379683,31782,109487,time-travel,1436391568
379684,31782,109487,wormhole,1436391597
379952,31872,55820,coen brothers,1282544842
380527,32067,85510,Cinematography,1485132178
380528,32067,85510,lobotomy,1485132157
380529,32067,85510,martial arts,1485132185
380530,32067,85510,setting:brothel,1485132167
380531,32067,85510,soundtrack,1485132147
380532,32067,85510,steampunk,1485132171
380533,32067,85510,stylized,1485132144
380534,32067,85510,visually stunning,1485132162
380608,32067,109487,artificial intelligence,1421847759
380609,32067,109487,Christopher Nolan,1421847804
380610,32067,109487,good science,1421847814
380611,32067,109487,good science bad science,1421847748
380612,32067,109487,reviewed,1421847823
380613,32067,109487,unreal feelengs,1421847776
380614,32067,109487,wormhole,1421847798
380781,32178,111443,cooking,1496093679
380782,32178,111443,father-son relationship,1496093820
380783,32178,111443,feel good movie,1496093684
380784,32178,111443,food,1496093676
380785,32178,111443,friendship,1496093826
380786,32178,111443,latin music,1496093808
380787,32178,111443,road trip,1496093682
381036,32223,109487,space travel,1439847881
381037,32223,109487,time dilation,1439847900
381038,32223,109487,time paradox,1439847892
381113,32250,96832,surreal,1490158141
381315,32267,72011,cheating,1447214143
381316,32267,72011,infidelity,1447214134
381317,32267,72011,loneliness,1447214125
381318,32267,72011,love story,1447214139
381319,32267,72011,thoughtful,1447214131
381320,32267,72011,witty,1447214128
381321,32267,78039,depressing,1447212845
381322,32267,78039,drama,1447212842
381323,32267,78039,emotional,1447212848
381324,32267,78039,painful,1447212850
381325,32267,78039,realism,1447212828
381326,32267,78039,Ryan Gosling,1447212826
381327,32267,78039,thought provoking,1447212831
381328,32267,78039,true to life,1447212835
381753,32278,55820,ambiguous ending,1207514225
381841,32278,71535,Bill Murray,1269545642
381842,32278,71535,Woody Harrelson,1269545639
382171,32367,55820,atmospheric,1456980111
382172,32367,55820,cinematography,1456980255
382173,32367,55820,serial killer,1456980220
382174,32367,55820,slow paced,1456980235
382175,32367,55820,tension,1456980128
383411,32835,109487,Matthew McConaughey,1515925002
383412,32835,109487,sci-fi,1515924989
383413,32835,109487,thought-provoking,1515924994
383414,32835,109487,visually appealing,1515924999
383478,32840,109487,philosophical issues,1442245711
383479,32840,109487,thought-provoking,1442245681
384501,32927,85510,soundtrack,1522562382
384502,32927,85510,stylized,1522562391
384503,32927,85510,visually stunning,1522562386
385484,33348,66097,animation,1254589971
385485,33348,66097,plot,1254589941
